Ticker,Sector,Fecha Entrada,Precio Entrada,Nº Acciones,Capital Invertido,Fecha Salida,Precio Salida,Motivo Salida,Semanas en Pos.,Retorno %,P&L USD
MPWR,Information Technology,2023-10-30,483.0697021484375,1.963,948.25,2024-10-28,748.916748046875,S1_rsc_debil,52,55.03,521.85
PRU,Financials,2024-08-26,110.97197723388672,9.3299,1035.36,2024-12-09,111.48013305664062,S1_rsc_debil,15,0.46,4.74
ICE,Financials,2024-03-25,133.74256896972656,7.0761,946.37,2024-12-23,147.60960388183594,S1_rsc_debil,39,10.37,98.12
HLT,Consumer Discretionary,2023-10-30,155.73089599609375,6.089,948.25,2025-03-03,246.48448181152344,S2_mercado_bajista,70,58.28,552.6
APH,Information Technology,2023-10-30,41.47194290161133,22.8648,948.25,2025-03-03,62.2322998046875,S1_rsc_debil+S2_mercado_bajista,70,50.06,474.68
GEN,Information Technology,2024-06-10,23.49578094482422,40.4902,951.35,2025-03-03,27.54962730407715,S2_mercado_bajista,38,17.25,164.14
MET,Financials,2024-08-26,73.67828369140625,14.0524,1035.36,2025-03-03,79.26593017578125,S2_mercado_bajista,27,7.58,78.52
VST,Utilities,2024-08-26,84.3924331665039,12.2684,1035.36,2025-03-03,113.3835678100586,S2_mercado_bajista,27,34.35,355.67
BAC,Financials,2024-08-26,38.92722702026367,26.5973,1035.36,2025-03-03,40.28002166748047,S2_mercado_bajista,27,3.48,35.98
CEG,Utilities,2024-08-26,194.73385620117188,5.3168,1035.36,2025-03-03,211.14002990722656,S1_rsc_debil+S2_mercado_bajista,27,8.42,87.23
WEC,Utilities,2024-11-04,91.9992904663086,11.8212,1087.54,2025-03-03,102.46995544433594,S2_mercado_bajista,17,11.38,123.78
FISV,Financials,2024-12-09,204.66000366210938,5.3162,1088.02,2025-03-03,218.0399932861328,S2_mercado_bajista,12,6.54,71.13
PNC,Financials,2025-01-20,189.537841796875,5.7921,1097.83,2025-03-03,170.76739501953125,S2_mercado_bajista,6,-9.9,-108.72
CPRT,Industrials,2025-04-21,60.900001525878906,21.0399,1281.33,2025-05-19,53.66999816894531,S1_rsc_debil,4,-11.87,-152.12
DPZ,Consumer Discretionary,2025-04-21,476.51177978515625,2.689,1281.33,2025-06-23,437.94647216796875,S1_rsc_debil,9,-8.09,-103.7
KO,Consumer Staples,2025-04-21,69.43584442138672,18.4535,1281.33,2025-07-21,67.26500701904297,S1_rsc_debil,13,-3.13,-40.06
MTB,Financials,2025-06-23,188.18740844726562,6.2578,1177.63,2025-07-28,179.65110778808594,S1_rsc_debil,5,-4.54,-53.42
RSG,Industrials,2025-04-21,240.21424865722656,5.3341,1281.33,2025-08-11,230.1970672607422,S1_rsc_debil,16,-4.17,-53.43
CME,Financials,2025-04-21,255.1593017578125,5.0217,1281.33,2025-09-15,252.94036865234375,S1_rsc_debil,21,-0.87,-11.14
BR,Industrials,2025-07-21,248.57647705078125,4.9935,1241.27,2025-09-15,237.51890563964844,S1_rsc_debil,8,-4.45,-55.22
T,Communication Services,2025-04-21,25.349409103393555,50.5468,1281.33,2025-09-29,25.84144401550293,S1_rsc_debil,23,1.94,24.87
MO,Consumer Staples,2025-04-21,53.6287727355957,23.8926,1281.33,2025-10-27,53.65192413330078,S1_rsc_debil,27,0.04,0.55
BA,Industrials,2025-04-21,177.9499969482422,7.2005,1281.33,2025-10-27,201.02000427246094,S1_rsc_debil,27,12.96,166.12
ATO,Utilities,2025-04-21,153.8290557861328,8.3296,1281.33,2026-01-05,164.92562866210938,S1_rsc_debil,37,7.21,92.43
DELL,Information Technology,2025-11-24,132.14126586914062,9.4866,1253.58,2026-01-05,119.52665710449219,S1_rsc_debil,6,-9.55,-119.67
HPE,Information Technology,2025-12-29,23.945091247558594,52.3521,1253.58,2026-01-19,20.854122161865234,S1_rsc_debil,3,-12.91,-161.82
COF,Financials,2025-06-02,195.2650604248047,5.783,1129.21,2026-02-09,205.69659423828125,S1_rsc_debil,36,5.34,60.33
TKO,Communication Services,2025-04-21,154.33750915527344,8.3021,1281.33,2026-03-09,193.0371856689453,S2_mercado_bajista,46,25.07,321.29
FE,Utilities,2025-10-20,45.28308868408203,27.315,1236.91,2026-03-09,50.63772964477539,S2_mercado_bajista,20,11.82,146.26
AEP,Utilities,2025-10-20,113.34674835205078,10.9126,1236.91,2026-03-09,132.64666748046875,S2_mercado_bajista,20,17.03,210.61
JBL,Information Technology,2025-10-20,212.24114990234375,5.8279,1236.91,2026-03-09,250.59339904785156,S2_mercado_bajista,20,18.07,223.51
TEL,Information Technology,2025-11-24,224.59095764160156,5.5816,1253.58,2026-03-09,198.6421661376953,S2_mercado_bajista,15,-11.55,-144.84
